id,fiscal_service_id,document_code,document_name,is_mandatory,applies_to,file_types,max_size_mb,validity_months,display_order,created_at
RD-00610,T-226,T-226-DOC-610,"Lista participantes, seguro grupo, programa actuación",True,both,"{pdf,jpg,png}",10,24,610,2025-09-29T11:00:28.893598Z
RD-00611,T-226,T-226-DOC-611,Documento 611,True,both,"{pdf,jpg,png}",10,24,611,2025-09-29T11:00:28.893598Z
RD-00612,T-226,T-226-DOC-612,Documento 612,True,both,"{pdf,jpg,png}",10,24,612,2025-09-29T11:00:28.893598Z
RD-00613,T-227,T-227-DOC-613,"Lista personal, seguro colectivo, plan escenario",True,both,"{pdf,jpg,png}",10,24,613,2025-09-29T11:00:28.893598Z
RD-00614,T-227,T-227-DOC-614,Documento 614,True,both,"{pdf,jpg,png}",10,24,614,2025-09-29T11:00:28.893598Z
RD-00615,T-227,T-227-DOC-615,Documento 615,True,both,"{pdf,jpg,png}",10,24,615,2025-09-29T11:00:28.893598Z
RD-00616,T-228,T-228-DOC-616,"Plan logístico, seguro ampliado, certificación técnica",True,both,"{pdf,jpg,png}",10,24,616,2025-09-29T11:00:28.893598Z
RD-00617,T-228,T-228-DOC-617,Documento 617,True,both,"{pdf,jpg,png}",10,24,617,2025-09-29T11:00:28.893598Z
RD-00618,T-228,T-228-DOC-618,Documento 618,True,both,"{pdf,jpg,png}",10,24,618,2025-09-29T11:00:28.893598Z
RD-00619,T-229,T-229-DOC-619,"Visados artistas, seguro internacional, programa detallado",True,both,"{pdf,jpg,png}",10,24,619,2025-09-29T11:00:28.893598Z
RD-00620,T-229,T-229-DOC-620,Documento 620,True,both,"{pdf,jpg,png}",10,24,620,2025-09-29T11:00:28.893598Z
RD-00621,T-229,T-229-DOC-621,Documento 621,True,both,"{pdf,jpg,png}",10,24,621,2025-09-29T11:00:28.893598Z
RD-00622,T-230,T-230-DOC-622,"Documentación migratoria, seguro colectivo internacional, plan técnico",True,both,"{pdf,jpg,png}",10,24,622,2025-09-29T11:00:28.893598Z
RD-00623,T-230,T-230-DOC-623,Documento 623,True,both,"{pdf,jpg,png}",10,24,623,2025-09-29T11:00:28.893598Z
RD-00624,T-230,T-230-DOC-624,Documento 624,True,both,"{pdf,jpg,png}",10,24,624,2025-09-29T11:00:28.893598Z
RD-00625,T-231,T-231-DOC-625,"Plan logístico internacional, seguro global, certificaciones técnicas",True,both,"{pdf,jpg,png}",10,24,625,2025-09-29T11:00:28.893598Z
RD-00626,T-231,T-231-DOC-626,Documento 626,True,both,"{pdf,jpg,png}",10,24,626,2025-09-29T11:00:28.893598Z
RD-00627,T-231,T-231-DOC-627,Documento 627,True,both,"{pdf,jpg,png}",10,24,627,2025-09-29T11:00:28.893598Z
RD-00628,T-232,T-232-DOC-628,"Plan gestión masiva, seguros especiales, certificación infraestructura",True,both,"{pdf,jpg,png}",10,24,628,2025-09-29T11:00:28.893598Z
RD-00629,T-232,T-232-DOC-629,Documento 629,True,both,"{pdf,jpg,png}",10,24,629,2025-09-29T11:00:28.893598Z
RD-00630,T-232,T-232-DOC-630,Documento 630,True,both,"{pdf,jpg,png}",10,24,630,2025-09-29T11:00:28.893598Z
RD-00631,T-233,T-233-DOC-631,"Licencia exhibición, plan emergencia, certificación técnica",True,both,"{pdf,jpg,png}",10,24,631,2025-09-29T11:00:28.893598Z
RD-00632,T-233,T-233-DOC-632,Documento 632,True,both,"{pdf,jpg,png}",10,24,632,2025-09-29T11:00:28.893598Z
RD-00633,T-233,T-233-DOC-633,Documento 633,True,both,"{pdf,jpg,png}",10,24,633,2025-09-29T11:00:28.893598Z
RD-00634,T-234,T-234-DOC-634,"Licencia distribución, catálogo contenidos, derechos autor",True,both,"{pdf,jpg,png}",10,24,634,2025-09-29T11:00:28.893598Z
RD-00635,T-234,T-234-DOC-635,Documento 635,True,both,"{pdf,jpg,png}",10,24,635,2025-09-29T11:00:28.893598Z
RD-00636,T-234,T-234-DOC-636,Documento 636,True,both,"{pdf,jpg,png}",10,24,636,2025-09-29T11:00:28.893598Z
RD-00637,T-235,T-235-DOC-637,"Licencia proyección, catálogo autorizado, permiso municipal",True,both,"{pdf,jpg,png}",10,24,637,2025-09-29T11:00:28.893598Z
RD-00638,T-235,T-235-DOC-638,Documento 638,True,both,"{pdf,jpg,png}",10,24,638,2025-09-29T11:00:28.893598Z
RD-00639,T-235,T-235-DOC-639,Documento 639,True,both,"{pdf,jpg,png}",10,24,639,2025-09-29T11:00:28.893598Z
RD-00640,T-236,T-236-DOC-640,"Registro local, inventario videos, permiso comunal",True,both,"{pdf,jpg,png}",10,24,640,2025-09-29T11:00:28.893598Z
RD-00641,T-236,T-236-DOC-641,Documento 641,True,both,"{pdf,jpg,png}",10,24,641,2025-09-29T11:00:28.893598Z
RD-00642,T-236,T-236-DOC-642,Documento 642,True,both,"{pdf,jpg,png}",10,24,642,2025-09-29T11:00:28.893598Z
RD-00643,T-237,T-237-DOC-643,"Licencia distribución, catálogo productos, derechos comerciales",True,both,"{pdf,jpg,png}",10,24,643,2025-09-29T11:00:28.893598Z
RD-00644,T-237,T-237-DOC-644,Documento 644,True,both,"{pdf,jpg,png}",10,24,644,2025-09-29T11:00:28.893598Z
RD-00645,T-237,T-237-DOC-645,Documento 645,True,both,"{pdf,jpg,png}",10,24,645,2025-09-29T11:00:28.893598Z
RD-00646,T-238,T-238-DOC-646,"Acreditación profesional, seguro equipo, certificación técnica",True,both,"{pdf,jpg,png}",10,24,646,2025-09-29T11:00:28.893598Z
RD-00647,T-238,T-238-DOC-647,Documento 647,True,both,"{pdf,jpg,png}",10,24,647,2025-09-29T11:00:28.893598Z
RD-00648,T-238,T-238-DOC-648,Documento 648,True,both,"{pdf,jpg,png}",10,24,648,2025-09-29T11:00:28.893598Z
RD-00649,T-239,T-239-DOC-649,"Permiso rodaje, plan filmación, seguro producción",True,both,"{pdf,jpg,png}",10,24,649,2025-09-29T11:00:28.893598Z
RD-00650,T-239,T-239-DOC-650,Documento 650,True,both,"{pdf,jpg,png}",10,24,650,2025-09-29T11:00:28.893598Z
RD-00651,T-239,T-239-DOC-651,Documento 651,True,both,"{pdf,jpg,png}",10,24,651,2025-09-29T11:00:28.893598Z
RD-00652,T-240,T-240-DOC-652,"Licencia comercial, registro productos, certificación original",True,both,"{pdf,jpg,png}",10,24,652,2025-09-29T11:00:28.893598Z
RD-00653,T-240,T-240-DOC-653,Documento 653,True,both,"{pdf,jpg,png}",10,24,653,2025-09-29T11:00:28.893598Z
RD-00654,T-240,T-240-DOC-654,Documento 654,True,both,"{pdf,jpg,png}",10,24,654,2025-09-29T11:00:28.893598Z
RD-00655,T-241,T-241-DOC-655,"Carné artista, programa musical, seguro actuación",True,both,"{pdf,jpg,png}",10,24,655,2025-09-29T11:00:28.893598Z
RD-00656,T-241,T-241-DOC-656,Documento 656,True,both,"{pdf,jpg,png}",10,24,656,2025-09-29T11:00:28.893598Z
RD-00657,T-241,T-241-DOC-657,Documento 657,True,both,"{pdf,jpg,png}",10,24,657,2025-09-29T11:00:28.893598Z
RD-00658,T-242,T-242-DOC-658,"Visado artista, seguro internacional, programa detallado",True,both,"{pdf,jpg,png}",10,24,658,2025-09-29T11:00:28.893598Z
RD-00659,T-242,T-242-DOC-659,Documento 659,True,both,"{pdf,jpg,png}",10,24,659,2025-09-29T11:00:28.893598Z
RD-00660,T-242,T-242-DOC-660,Documento 660,True,both,"{pdf,jpg,png}",10,24,660,2025-09-29T11:00:28.893598Z
RD-00661,T-243,T-243-DOC-661,"Licencia comercial, seguro equipos, certificación profesional",True,both,"{pdf,jpg,png}",10,24,661,2025-09-29T11:00:28.893598Z
RD-00662,T-243,T-243-DOC-662,Documento 662,True,both,"{pdf,jpg,png}",10,24,662,2025-09-29T11:00:28.893598Z
RD-00663,T-243,T-243-DOC-663,Documento 663,True,both,"{pdf,jpg,png}",10,24,663,2025-09-29T11:00:28.893598Z
RD-00664,T-244,T-244-DOC-664,"Identificación profesional, permiso móvil, seguro básico",True,both,"{jpg,png,pdf}",10,120,664,2025-09-29T11:00:28.893598Z
RD-00665,T-244,T-244-DOC-665,Documento 665,True,both,"{pdf,jpg,png}",10,24,665,2025-09-29T11:00:28.893598Z
RD-00666,T-244,T-244-DOC-666,Documento 666,True,both,"{pdf,jpg,png}",10,24,666,2025-09-29T11:00:28.893598Z
RD-00667,T-245,T-245-DOC-667,"Licencia imprenta, registro comercial, certificación técnica",True,both,"{pdf,jpg,png}",10,24,667,2025-09-29T11:00:28.893598Z
RD-00668,T-245,T-245-DOC-668,Documento 668,True,both,"{pdf,jpg,png}",10,24,668,2025-09-29T11:00:28.893598Z
RD-00669,T-245,T-245-DOC-669,Documento 669,True,both,"{pdf,jpg,png}",10,24,669,2025-09-29T11:00:28.893598Z
RD-00670,T-246,T-246-DOC-670,"Permiso instalación, diseño publicitario, seguro responsabilidad",True,both,"{pdf,jpg,png}",10,24,670,2025-09-29T11:00:28.893598Z
RD-00671,T-246,T-246-DOC-671,Documento 671,True,both,"{pdf,jpg,png}",10,24,671,2025-09-29T11:00:28.893598Z
RD-00672,T-246,T-246-DOC-672,Documento 672,True,both,"{pdf,jpg,png}",10,24,672,2025-09-29T11:00:28.893598Z
RD-00673,T-247,T-247-DOC-673,"Plano técnico, permiso urbanístico, seguro instalación",True,both,"{pdf,jpg,png}",10,24,673,2025-09-29T11:00:28.893598Z
RD-00674,T-247,T-247-DOC-674,Documento 674,True,both,"{pdf,jpg,png}",10,24,674,2025-09-29T11:00:28.893598Z
RD-00675,T-247,T-247-DOC-675,Documento 675,True,both,"{pdf,jpg,png}",10,24,675,2025-09-29T11:00:28.893598Z
RD-00676,T-248,T-248-DOC-676,"Especificaciones técnicas, permiso instalación, certificación seguridad",True,both,"{pdf,jpg,png}",10,24,676,2025-09-29T11:00:28.893598Z
RD-00677,T-248,T-248-DOC-677,Documento 677,True,both,"{pdf,jpg,png}",10,24,677,2025-09-29T11:00:28.893598Z
RD-00678,T-248,T-248-DOC-678,Documento 678,True,both,"{pdf,jpg,png}",10,24,678,2025-09-29T11:00:28.893598Z
RD-00679,T-249,T-249-DOC-679,"Diseño panel, permiso básico, ficha técnica",True,both,"{pdf,jpg,png}",10,24,679,2025-09-29T11:00:28.893598Z
RD-00680,T-249,T-249-DOC-680,Documento 680,True,both,"{pdf,jpg,png}",10,24,680,2025-09-29T11:00:28.893598Z
RD-00681,T-249,T-249-DOC-681,Documento 681,True,both,"{pdf,jpg,png}",10,24,681,2025-09-29T11:00:28.893598Z
RD-00682,T-250,T-250-DOC-682,"Esquema panel, autorización básica, datos técnicos",True,both,"{pdf,jpg,png}",10,24,682,2025-09-29T11:00:28.893598Z
RD-00683,T-250,T-250-DOC-683,Documento 683,True,both,"{pdf,jpg,png}",10,24,683,2025-09-29T11:00:28.893598Z
RD-00684,T-250,T-250-DOC-684,Documento 684,True,both,"{pdf,jpg,png}",10,24,684,2025-09-29T11:00:28.893598Z
RD-00685,T-251,T-251-DOC-685,"Diseño básico, permiso simple, especificaciones",True,both,"{pdf,jpg,png}",10,24,685,2025-09-29T11:00:28.893598Z
RD-00686,T-251,T-251-DOC-686,Documento 686,True,both,"{pdf,jpg,png}",10,24,686,2025-09-29T11:00:28.893598Z
RD-00687,T-251,T-251-DOC-687,Documento 687,True,both,"{pdf,jpg,png}",10,24,687,2025-09-29T11:00:28.893598Z
RD-00688,T-252,T-252-DOC-688,"Formato panel, permiso reducido, datos instalación",True,both,"{pdf,jpg,png}",10,24,688,2025-09-29T11:00:28.893598Z
RD-00689,T-252,T-252-DOC-689,Documento 689,True,both,"{pdf,jpg,png}",10,24,689,2025-09-29T11:00:28.893598Z
RD-00690,T-252,T-252-DOC-690,Documento 690,True,both,"{pdf,jpg,png}",10,24,690,2025-09-29T11:00:28.893598Z
RD-00691,T-253,T-253-DOC-691,"Documentación identidad, portfolio artístico, certificación profesional",True,both,"{jpg,png,pdf}",10,120,691,2025-09-29T11:00:28.893598Z
RD-00692,T-253,T-253-DOC-692,Documento 692,True,both,"{pdf,jpg,png}",10,24,692,2025-09-29T11:00:28.893598Z
RD-00693,T-253,T-253-DOC-693,Documento 693,True,both,"{pdf,jpg,png}",10,24,693,2025-09-29T11:00:28.893598Z
RD-00694,T-254,T-254-DOC-694,"Copia película, sinopsis detallada, clasificación propuesta",True,both,"{pdf,jpg,png}",10,24,694,2025-09-29T11:00:28.893598Z
RD-00695,T-254,T-254-DOC-695,Documento 695,True,both,"{pdf,jpg,png}",10,24,695,2025-09-29T11:00:28.893598Z
RD-00696,T-254,T-254-DOC-696,Documento 696,True,both,"{pdf,jpg,png}",10,24,696,2025-09-29T11:00:28.893598Z
RD-00697,T-255,T-255-DOC-697,"Contrato artistas, plan recaudación, registro contable",True,both,"{pdf,jpg,png}",10,24,697,2025-09-29T11:00:28.893598Z
RD-00698,T-255,T-255-DOC-698,Documento 698,True,both,"{pdf,jpg,png}",10,24,698,2025-09-29T11:00:28.893598Z
RD-00699,T-255,T-255-DOC-699,Documento 699,True,both,"{pdf,jpg,png}",10,24,699,2025-09-29T11:00:28.893598Z
RD-00700,T-256,T-256-DOC-700,"Documento identidad, ticket entrada, registro visitante",True,both,"{jpg,png,pdf}",10,120,700,2025-09-29T11:00:28.893598Z
RD-00701,T-256,T-256-DOC-701,Documento 701,True,both,"{pdf,jpg,png}",10,24,701,2025-09-29T11:00:28.893598Z
RD-00702,T-256,T-256-DOC-702,Documento 702,True,both,"{pdf,jpg,png}",10,24,702,2025-09-29T11:00:28.893598Z
RD-00703,T-257,T-257-DOC-703,"Licencia comercial, registro artesano, certificación local",True,both,"{pdf,jpg,png}",10,24,703,2025-09-29T11:00:28.893598Z
RD-00704,T-257,T-257-DOC-704,Documento 704,True,both,"{pdf,jpg,png}",10,24,704,2025-09-29T11:00:28.893598Z
RD-00705,T-257,T-257-DOC-705,Documento 705,True,both,"{pdf,jpg,png}",10,24,705,2025-09-29T11:00:28.893598Z
RD-00706,T-258,T-258-DOC-706,"Plan actividad, registro artesano, permiso municipal",True,both,"{pdf,jpg,png}",10,24,706,2025-09-29T11:00:28.893598Z
RD-00707,T-258,T-258-DOC-707,Documento 707,True,both,"{pdf,jpg,png}",10,24,707,2025-09-29T11:00:28.893598Z
RD-00708,T-258,T-258-DOC-708,Documento 708,True,both,"{pdf,jpg,png}",10,24,708,2025-09-29T11:00:28.893598Z
RD-00709,T-259,T-259-DOC-709,"Inventario obras, seguro objetos, certificación exposición",True,both,"{pdf,jpg,png}",10,24,709,2025-09-29T11:00:28.893598Z
RD-00710,T-259,T-259-DOC-710,Documento 710,True,both,"{pdf,jpg,png}",10,24,710,2025-09-29T11:00:28.893598Z
RD-00711,T-259,T-259-DOC-711,Documento 711,True,both,"{pdf,jpg,png}",10,24,711,2025-09-29T11:00:28.893598Z
RD-00712,T-260,T-260-DOC-712,"Diseño rótulo, permiso urbanístico, certificación técnica",True,both,"{pdf,jpg,png}",10,24,712,2025-09-29T11:00:28.893598Z
RD-00713,T-260,T-260-DOC-713,Documento 713,True,both,"{pdf,jpg,png}",10,24,713,2025-09-29T11:00:28.893598Z
RD-00714,T-260,T-260-DOC-714,Documento 714,True,both,"{pdf,jpg,png}",10,24,714,2025-09-29T11:00:28.893598Z
RD-00715,T-261,T-261-DOC-715,"Licencia profesional, certificación sanitaria, seguro establecimiento",True,both,"{pdf,jpg,png}",10,24,715,2025-09-29T11:00:28.893598Z
RD-00716,T-261,T-261-DOC-716,Documento 716,True,both,"{pdf,jpg,png}",10,24,716,2025-09-29T11:00:28.893598Z
RD-00717,T-261,T-261-DOC-717,Documento 717,True,both,"{pdf,jpg,png}",10,24,717,2025-09-29T11:00:28.893598Z
RD-00718,T-262,T-262-DOC-718,"Permiso comercial, certificado higiene, seguro responsabilidad",True,both,{pdf},10,12,718,2025-09-29T11:00:28.893598Z
RD-00719,T-262,T-262-DOC-719,Documento 719,True,both,"{pdf,jpg,png}",10,24,719,2025-09-29T11:00:28.893598Z
RD-00720,T-262,T-262-DOC-720,Documento 720,True,both,"{pdf,jpg,png}",10,24,720,2025-09-29T11:00:28.893598Z
RD-00721,T-263,T-263-DOC-721,"Registro básico, certificación higiene, seguro básico",True,both,"{pdf,jpg,png}",10,24,721,2025-09-29T11:00:28.893598Z
RD-00722,T-263,T-263-DOC-722,Documento 722,True,both,"{pdf,jpg,png}",10,24,722,2025-09-29T11:00:28.893598Z
RD-00723,T-263,T-263-DOC-723,Documento 723,True,both,"{pdf,jpg,png}",10,24,723,2025-09-29T11:00:28.893598Z
RD-00724,T-264,T-264-DOC-724,"Diseño señalización, permiso municipal, certificación instalación",True,both,"{pdf,jpg,png}",10,24,724,2025-09-29T11:00:28.893598Z
RD-00725,T-264,T-264-DOC-725,Documento 725,True,both,"{pdf,jpg,png}",10,24,725,2025-09-29T11:00:28.893598Z
RD-00726,T-264,T-264-DOC-726,Documento 726,True,both,"{pdf,jpg,png}",10,24,726,2025-09-29T11:00:28.893598Z
RD-00727,T-265,T-265-DOC-727,"Solicitud temporal, diseño rótulo, duración prevista",True,both,"{pdf,jpg,png}",10,6,727,2025-09-29T11:00:28.893598Z
RD-00728,T-265,T-265-DOC-728,Documento 728,True,both,"{pdf,jpg,png}",10,24,728,2025-09-29T11:00:28.893598Z
RD-00729,T-265,T-265-DOC-729,Documento 729,True,both,"{pdf,jpg,png}",10,24,729,2025-09-29T11:00:28.893598Z
RD-00730,T-266,T-266-DOC-730,"Portfolio artístico, título formación, certificación profesional",True,both,"{pdf,jpg,png}",10,24,730,2025-09-29T11:00:28.893598Z
RD-00731,T-266,T-266-DOC-731,Documento 731,True,both,"{pdf,jpg,png}",10,24,731,2025-09-29T11:00:28.893598Z
RD-00732,T-266,T-266-DOC-732,Documento 732,True,both,"{pdf,jpg,png}",10,24,732,2025-09-29T11:00:28.893598Z
RD-00733,T-267,T-267-DOC-733,"Licencia turística, seguro responsabilidad, garantía financiera",True,both,"{pdf,jpg,png}",10,24,733,2025-09-29T11:00:28.893598Z
RD-00734,T-267,T-267-DOC-734,Documento 734,True,both,"{pdf,jpg,png}",10,24,734,2025-09-29T11:00:28.893598Z
RD-00735,T-267,T-267-DOC-735,Documento 735,True,both,"{pdf,jpg,png}",10,24,735,2025-09-29T11:00:28.893598Z
RD-00736,T-268,T-268-DOC-736,"Certificación lujo, plan operativo, licencias completas",True,both,"{pdf,jpg,png}",10,24,736,2025-09-29T11:00:28.893598Z
RD-00737,T-268,T-268-DOC-737,Documento 737,True,both,"{pdf,jpg,png}",10,24,737,2025-09-29T11:00:28.893598Z
RD-00738,T-268,T-268-DOC-738,Documento 738,True,both,"{pdf,jpg,png}",10,24,738,2025-09-29T11:00:28.893598Z
RD-00739,T-269,T-269-DOC-739,"Certificación superior, plan servicios, licencias hoteleras",True,both,"{pdf,jpg,png}",10,24,739,2025-09-29T11:00:28.893598Z
RD-00740,T-269,T-269-DOC-740,Documento 740,True,both,"{pdf,jpg,png}",10,24,740,2025-09-29T11:00:28.893598Z
RD-00741,T-269,T-269-DOC-741,Documento 741,True,both,"{pdf,jpg,png}",10,24,741,2025-09-29T11:00:28.893598Z
RD-00742,T-270,T-270-DOC-742,"Plan operaciones, certificación estándar, permisos básicos",True,both,"{pdf,jpg,png}",10,24,742,2025-09-29T11:00:28.893598Z
RD-00743,T-270,T-270-DOC-743,Documento 743,True,both,"{pdf,jpg,png}",10,24,743,2025-09-29T11:00:28.893598Z
RD-00744,T-270,T-270-DOC-744,Documento 744,True,both,"{pdf,jpg,png}",10,24,744,2025-09-29T11:00:28.893598Z
RD-00745,T-271,T-271-DOC-745,"Licencia básica, plan funcionamiento, certificación mínima",True,both,"{pdf,jpg,png}",10,24,745,2025-09-29T11:00:28.893598Z
RD-00746,T-271,T-271-DOC-746,Documento 746,True,both,"{pdf,jpg,png}",10,24,746,2025-09-29T11:00:28.893598Z
RD-00747,T-271,T-271-DOC-747,Documento 747,True,both,"{pdf,jpg,png}",10,24,747,2025-09-29T11:00:28.893598Z
RD-00748,T-272,T-272-DOC-748,"Permiso alojamiento, normas básicas, seguro responsabilidad",True,both,"{pdf,jpg,png}",10,24,748,2025-09-29T11:00:28.893598Z
RD-00749,T-272,T-272-DOC-749,Documento 749,True,both,"{pdf,jpg,png}",10,24,749,2025-09-29T11:00:28.893598Z
RD-00750,T-272,T-272-DOC-750,Documento 750,True,both,"{pdf,jpg,png}",10,24,750,2025-09-29T11:00:28.893598Z
RD-00751,T-273,T-273-DOC-751,"Documentación técnica, informe evaluación, estándares cumplidos",True,both,"{pdf,jpg,png}",10,24,751,2025-09-29T11:00:28.893598Z
RD-00752,T-273,T-273-DOC-752,Documento 752,True,both,"{pdf,jpg,png}",10,24,752,2025-09-29T11:00:28.893598Z
RD-00753,T-273,T-273-DOC-753,Documento 753,True,both,"{pdf,jpg,png}",10,24,753,2025-09-29T11:00:28.893598Z
RD-00754,T-274,T-274-DOC-754,"Licencia restauración, certificación sanitaria, plan operativo",True,both,"{pdf,jpg,png}",10,24,754,2025-09-29T11:00:28.893598Z
RD-00755,T-274,T-274-DOC-755,Documento 755,True,both,"{pdf,jpg,png}",10,24,755,2025-09-29T11:00:28.893598Z
RD-00756,T-274,T-274-DOC-756,Documento 756,True,both,"{pdf,jpg,png}",10,24,756,2025-09-29T11:00:28.893598Z
RD-00757,T-275,T-275-DOC-757,"Permiso hostelería, certificado higiene, plan funcionamiento",True,both,{pdf},10,12,757,2025-09-29T11:00:28.893598Z
RD-00758,T-275,T-275-DOC-758,Documento 758,True,both,"{pdf,jpg,png}",10,24,758,2025-09-29T11:00:28.893598Z
RD-00759,T-275,T-275-DOC-759,Documento 759,True,both,"{pdf,jpg,png}",10,24,759,2025-09-29T11:00:28.893598Z
RD-00760,T-276,T-276-DOC-760,"Licencia hostelería, certificación sanitaria, plan calidad",True,both,"{pdf,jpg,png}",10,24,760,2025-09-29T11:00:28.893598Z
RD-00761,T-276,T-276-DOC-761,Documento 761,True,both,"{pdf,jpg,png}",10,24,761,2025-09-29T11:00:28.893598Z
RD-00762,T-276,T-276-DOC-762,Documento 762,True,both,"{pdf,jpg,png}",10,24,762,2025-09-29T11:00:28.893598Z
RD-00763,T-277,T-277-DOC-763,"Permiso comercial, certificado sanidad, plan operativo",True,both,{pdf},10,12,763,2025-09-29T11:00:28.893598Z
RD-00764,T-277,T-277-DOC-764,Documento 764,True,both,"{pdf,jpg,png}",10,24,764,2025-09-29T11:00:28.893598Z
RD-00765,T-277,T-277-DOC-765,Documento 765,True,both,"{pdf,jpg,png}",10,24,765,2025-09-29T11:00:28.893598Z
RD-00766,T-278,T-278-DOC-766,"Licencia premium, plan seguridad, certificación acústica",True,both,"{pdf,jpg,png}",10,24,766,2025-09-29T11:00:28.893598Z
RD-00767,T-278,T-278-DOC-767,Documento 767,True,both,"{pdf,jpg,png}",10,24,767,2025-09-29T11:00:28.893598Z
RD-00768,T-278,T-278-DOC-768,Documento 768,True,both,"{pdf,jpg,png}",10,24,768,2025-09-29T11:00:28.893598Z
RD-00769,T-279,T-279-DOC-769,"Permiso hostelería, normas seguridad, control sonido",True,both,"{pdf,jpg,png}",10,24,769,2025-09-29T11:00:28.893598Z
RD-00770,T-279,T-279-DOC-770,Documento 770,True,both,"{pdf,jpg,png}",10,24,770,2025-09-29T11:00:28.893598Z
RD-00771,T-279,T-279-DOC-771,Documento 771,True,both,"{pdf,jpg,png}",10,24,771,2025-09-29T11:00:28.893598Z
RD-00772,T-280,T-280-DOC-772,"Licencia básica, permisos locales, normas mínimas",True,both,"{pdf,jpg,png}",10,24,772,2025-09-29T11:00:28.893598Z
RD-00773,T-280,T-280-DOC-773,Documento 773,True,both,"{pdf,jpg,png}",10,24,773,2025-09-29T11:00:28.893598Z
RD-00774,T-280,T-280-DOC-774,Documento 774,True,both,"{pdf,jpg,png}",10,24,774,2025-09-29T11:00:28.893598Z
RD-00775,T-281,T-281-DOC-775,"Licencia especial, plan seguridad avanzado, certificación acústica premium",True,both,"{pdf,jpg,png}",10,24,775,2025-09-29T11:00:28.893598Z
RD-00776,T-281,T-281-DOC-776,Documento 776,True,both,"{pdf,jpg,png}",10,24,776,2025-09-29T11:00:28.893598Z
RD-00777,T-281,T-281-DOC-777,Documento 777,True,both,"{pdf,jpg,png}",10,24,777,2025-09-29T11:00:28.893598Z
RD-00778,T-282,T-282-DOC-778,"Licencia nocturna, control sonido, plan emergencia",True,both,"{pdf,jpg,png}",10,24,778,2025-09-29T11:00:28.893598Z
RD-00779,T-282,T-282-DOC-779,Documento 779,True,both,"{pdf,jpg,png}",10,24,779,2025-09-29T11:00:28.893598Z
